markov,philipp,random
14.620551995296918,16.529593437628428,19.143704838942615
15.25528921023342,16.40328478028098,19.056604571940234
14.381654463655988,16.600205147855466,19.089096355901415
14.442780637623166,15.599823936361151,18.739990316757442
15.389859346439087,15.833065663088469,18.617167716310213
15.155611573702272,15.921430555371776,19.069256455503364
16.020806350928215,16.208389047504525,18.699027855184077
16.26972262685143,16.241218201262424,18.952565049265527
15.47865407219383,15.945983506912446,19.316299597342137
15.109580419401246,16.835486991764697,18.899220072359626
13.99386551668223,16.24444188462723,19.07566118993817
16.24285023395198,16.536770895359933,18.640925241977122
15.27972986342147,16.282016955407126,19.475607421149068
15.05259721454617,16.337752338414024,19.007748339999715
15.768234892207996,16.012349681168253,18.96005992109736
15.15668756641552,16.000340942773622,19.32900316756096
15.54615543230456,16.247482954275466,19.372554972494928
14.784882260330825,16.745935740035677,19.101384290761114
15.018207928495146,16.659983156956795,18.883732797626344
15.214519215055697,16.257584051663795,18.793729717892727
13.912331663140792,16.903183443603773,19.522717145871685
13.501808831672824,16.47942001075132,18.78899991671451
14.113187996125577,16.427761713608337,19.207202537914753
13.516521960341796,16.630056587299034,18.637185850450358
14.95641486722967,16.13945335444683,19.054558718893542
16.22243355405403,16.459819887834037,19.001939966803324
14.774192967268581,16.548736727710406,19.111212517530735
15.44921718279338,16.375057866721665,18.826272652111943
15.556774969735088,16.160743135491607,18.879121845973433
15.3780081885834,16.268763340656587,18.509115022013553
15.578588043970287,16.457705777037006,18.68962309195464
15.45345603361606,16.23991554127403,18.834305974854423
15.353883051956181,16.496965264802053,18.489296180627026
16.077475295945703,16.142479073267943,18.778680555940326
15.526243949051155,16.257574275858357,18.54522046271537
15.087540472940011,15.955339521731634,19.13194874320116
13.871923876670605,15.903012304360681,19.080065907368066
15.481264366793594,16.5737584607759,18.659167138002875
14.954002400998661,16.47597188371398,19.16480820070686
14.448972009633486,16.250818605024556,18.972749615097662
14.659544090271218,16.37053050228201,19.0675636080013
13.83087242057882,16.448259617536554,18.279187262145857
14.527978164680336,16.48123339040101,19.24125832219151
15.757417201525435,16.096431436786318,19.11130335235274
15.252254802789288,16.17710890341091,18.61387160743147
16.098797806800352,16.29716768444584,19.04821491369441
15.978431653078747,16.293911393856327,18.84253057700993
15.552345486216685,16.332352269894383,18.718214765306193
16.287698163485718,16.613285456810743,18.719296997265293
14.342833923731616,16.245388274343032,18.89785919564698
14.246615849672997,16.813500438289143,18.74384166869803
15.364025469525993,16.67671757061888,19.263802419708895
14.707154480530054,16.82912325449157,18.66212055498593
13.464004996781425,16.125930186608063,18.562374565578338
15.87976499318614,15.834550375312164,18.8109912700025
14.059131959459853,16.660266171409063,19.47800690814885
15.421018043206141,16.00086852621312,18.630336971205402
15.20073273052252,16.5033933156556,18.65508145353526
13.967054767642589,16.06945987236033,18.681699726596964
14.92933950547154,16.460958242977792,19.33637134707197
15.12700886658754,17.114765001393106,19.473113384054223
13.64302737635236,17.0036617746028,18.933449913653
15.893823586227713,16.271670157793654,18.80697639680832
16.309976100670482,16.863218000208306,19.054112600276017
15.369545281834897,16.696135651331957,19.31053186934544
14.908938949620559,16.52735941095166,18.553425489683008
14.766753501375982,16.208677038374258,19.33263039694299
15.60805265244154,17.083158451627302,19.045580951302885
14.1795289076365,16.640969315593843,19.017681952741547
15.171656196327872,16.511316468307577,18.671990187694817
15.796824387145433,16.185850263223816,19.331541538624926
15.740970897082674,16.44721944412648,19.141412505210315
13.837831334612055,16.422699527988893,18.70591155424885
15.7155655330812,16.565576814434202,18.93893436121449
14.936981810360274,16.068801740634765,19.387038864367838
15.073652443234966,16.44866082810535,18.460514597592386
13.148244212952104,16.18916718850743,19.201976057942268
15.244396918094184,16.79342742311289,18.775481763829276
15.340592654016246,16.088031173201763,19.008980868579833
15.3602633357124,16.000597237169334,18.493173543436974
14.178230826830843,16.132627674512893,19.192858669328267
14.799881003699461,16.30203522970637,19.28947900218081
15.589868815563323,16.101905054860076,19.0943007152856
14.611818727559275,16.395504218900715,19.016916737518972
15.8853019157152,16.627683343120903,19.387441341030737
16.862121957309707,16.101662981452815,18.732151489563194
14.94445832550439,16.58026774586181,19.21977930090205
15.11923176678824,16.533185372084507,18.99913249388366
14.378178963589718,16.35753643421746,18.339646104844764
14.5237015722195,16.884296420331907,19.345190820076542
15.380007732687142,16.2874430919553,18.445626203949878
15.956112328681412,16.3348135319147,18.522528944801408
13.661928541325008,16.51539627174188,18.48161660946901
16.0278308037517,16.242156306359693,18.454462177137813
15.890770490582703,16.73632928495378,18.787968756139595
14.192955674045033,15.946323542780295,18.95238299889409
14.279316843792646,16.47014401964412,19.012121407702292
14.205767200164143,16.437433831399062,18.619009421661556
13.64283145329677,15.938541607838854,19.458247733351396
15.42124317906899,15.89701521316189,18.98975672186386
14.624800097391814,16.57251614686084,18.61086288481871
15.319449247630807,16.629545873410063,19.026623515240534
14.905753365309478,16.16802012882731,18.4150171480019
15.100965686630206,16.386611675925025,19.56710261631996
14.9439833262952,16.536142633017636,18.744592105413634
14.03648556430681,16.365370827642803,19.12654803938927
15.245529940172991,16.187882290745378,18.92369155407945
14.917991825339065,16.485016337712736,18.957470217325373
15.905376130504758,16.448806979026383,19.49249837765259
15.41313761594928,16.81072356071662,19.42004968960182
14.493393189372906,16.40351873320471,19.027087809405106
15.402168580258103,16.077711894262514,19.52079827188002
14.819485754712044,16.170778919885038,19.008506919020466
15.473852298650373,16.315543225239132,19.147788673529327
14.802701889684489,16.55560835756078,18.551093684904018
15.262612064342298,16.52903301536775,19.0941834034562
15.905516246115782,15.642404982159553,19.129314124152213
16.071769481044807,15.64634292471865,18.713968518226416
16.361957472029122,16.651891603564344,19.008228788353726
15.534609258249398,16.3701373878011,18.84226293627256
14.38001643323817,15.944577455733082,19.09269412484814
15.306365427874184,15.974459824078227,18.73657440553456
15.69488717515521,16.524657657408966,19.04213679283833
15.633590653602214,16.690339905611093,19.019485648336083
15.547554649671698,16.11572770967078,18.87028901217506
15.315357679049669,16.64276292807945,18.214596130311413
15.853255958415245,16.037442746770076,18.397419639861393
15.201185904911883,16.83965127783615,19.26856153999605
14.824661313441574,15.998371387712446,19.07118311807176
15.194071922363959,16.229521156001503,18.502649921592884
15.464003469521803,16.28955619929491,18.75724985383818
16.504165890482337,16.34487193783711,19.43766463402228
15.66832980867234,16.68965553013178,19.038792577391238
14.753859074214782,16.429812547218585,18.316149465335176
15.41247202670999,15.910838656978024,18.612911209553793
16.230468612324394,16.646615672788897,19.4673425429847
15.075141653255976,16.547152809749395,19.135851509586576
15.793874207399217,16.37007128481522,19.06931534389618
15.821987219661708,16.502874118608254,19.211350184400036
16.065995607082517,16.8209040510991,19.133187914109712
14.949103604223515,16.86412400457367,18.612519285908068
15.896224602532174,15.86773592961286,18.771881088954036
14.479427158005825,16.402298553897634,19.133476752791516
14.538944067957738,16.722463749968377,19.318605604720084
13.788323467819335,16.845691603434904,18.586907394502536
14.646249646965398,16.282215772412243,19.090904292189627
15.278601152973591,16.54018227512796,18.731685737310226
15.294153100304099,16.32709896742201,18.59863811246591
13.875774565881462,16.441009862617836,18.843611105117333
15.368013470324787,16.144564226235456,18.57278192036085
15.134393662240937,16.47061492256397,19.169967290636297
15.541038699135251,16.301894098803437,18.54912829234669
14.959438351467067,16.41257401660077,18.980514685368743
14.614844546977727,16.921733296489553,19.089588615531383
14.50322431230812,16.276481782912146,18.71866884615703
15.483178318842727,16.607930309740034,18.9514615652437
13.933475605274879,16.6955342811802,18.38257319256469
14.241816227651682,16.3291372886424,19.480584231492998
14.954220522543546,16.542893817254512,18.75260431434028
15.538457342072258,16.269950053613773,18.97574889293854
16.068111279527887,16.673060800981247,19.28382682230615
14.735587593235625,15.840805751113832,19.159992662659104
14.561256345526585,16.348945413367115,19.087766234895117
15.257530637587216,16.275404096684117,19.40781506021287
15.43985021043745,16.44074095211327,18.492819122194067
16.13885787740495,16.11974352281444,19.181945603174167
15.30988894016162,15.996517165380194,18.385066843659228
15.016267299626298,16.135152192370228,19.353212956892733
14.128057845576189,15.477744075390618,18.910140007176683
14.90035453936815,16.43236032965718,18.723547011578585
16.264971613455245,16.28113029270738,18.94890596398484
14.742374140027476,16.419156674174847,18.729372441592187
13.737025558668797,16.659209261627755,18.825395255888907
14.59300224524011,16.346884880149467,19.39320078827716
15.286286021385735,16.42458994834445,19.118344976138985
15.466989203464328,16.998475060942297,18.916982257755308
15.003152056853688,16.473090415301485,18.356975538157506
13.784554205593034,16.621262757426344,18.771241799338167
13.062256667202305,16.80014115125691,19.021545320197056
14.915555887188152,16.700203201972265,19.126230062767565
15.311925765985457,16.753953689000046,18.891464296693304
15.187014773287684,16.116057763408772,19.251159716181043
14.45853150803433,16.36593004572885,18.76412679412587
13.838868911202718,15.68854963021816,19.42428783140463
14.966990745833979,16.5277936626307,18.424344674661018
14.951138551313687,16.28030946110758,19.280662568120295
16.25735193075453,16.070765894110068,18.816244776797138
15.058413221962429,16.684675457291437,19.179732901420103
14.588125372368596,16.672066939808314,19.240634282251044
15.804835616096621,16.56565060702024,18.856590369420562
14.45654742656951,16.2758861866165,18.738274737527846
14.706288585316392,16.429213150562532,19.006159578766788
15.787121899921285,15.8987753232355,18.8753067030186
15.732979693374254,16.466727533206463,19.372171796943896
15.394610571901772,16.638582260234415,19.376717461831742
15.218418658520468,16.51247484966642,19.12258577215193
15.109557812982862,15.976045604314209,19.105792837551366
15.21493570970064,16.054785554735496,18.976795202942444
14.480464171042966,16.802100603352752,19.106588862872368
15.517823425364092,16.696504428815263,18.437961830157953
16.126807571611025,15.787320851541756,19.00142322540741
14.854145418267306,16.318575127351576,18.51938014935328
13.722279711696887,16.513989900608866,19.043704288065445
14.986657995946171,16.69670911432328,18.75726708077637
14.918049107448097,16.117480159663113,19.05560780508627
16.059166235212253,15.938800343771895,18.698742979981393
15.316809567134099,16.103573565334028,19.293724706164372
14.701151166338972,16.379475878079848,18.986102591485118
14.351945652117791,16.399839983947444,18.842475110109962
16.210559621941268,16.67775543105693,18.951333404343224
14.407336054231525,15.969205013515774,18.995994051133543
15.198945849527764,16.476478416392197,18.940400607238264
11.460537402092841,16.53500081322217,18.684458613290687
14.7125612492551,16.14984294420554,18.302786159914024
13.993578750244401,16.425754456725425,18.976023282556895
15.641045225450227,16.18212111878322,18.731087083021343
13.774032990667576,16.747751715870802,19.129610461893538
15.590766176774492,15.497043557573013,19.251815018243416
13.491806013835246,16.639261636797617,18.79795527699022
15.362267763599753,16.58759877941372,19.389585778228533
15.732211403602582,16.55755871703296,18.674874444783615
15.558776260189191,16.399722431644822,18.797783651766842
14.655940091637182,15.852602741325784,18.98295957016706
14.773059645531237,16.43081000356786,18.94661009865832
14.592302349057842,15.672037060895565,19.08098471434583
15.938284956318693,16.452501722562538,18.766584830387462
15.380283940138494,16.38520174070506,18.95767989644478
15.307904839454473,15.565875902838535,18.927489374692936
15.207597828787586,15.832064098414543,19.17979710792071
14.919054193992237,16.386515474619053,18.4260915381308
15.031093666172957,16.837357949239877,18.698495743955792
15.715769747274425,16.478655008723162,19.227565105048697
15.183701546125839,16.07771179624713,19.12957520917104
13.785264016686932,16.858057818984133,18.899572330161412
15.26470092704821,16.351492023831184,18.52818359138501
15.998988477853935,16.884163089918932,19.32669161351118
15.502800040805438,16.00695618926662,19.026369009020176
14.469182135131135,16.5243254252429,19.24118739120795
14.640052193133428,15.870701750023267,18.68810919435517
14.549475988361106,16.477883424344554,18.876403414307273
15.46619886727906,16.275143047391502,18.802056208531244
15.745671591967673,16.757432017736377,18.744125743194218
14.543189709735259,16.604212845940037,18.718930765723183
15.052918808699538,16.601481591111124,18.319439328580476
14.127911281226027,16.253508650016276,18.951949326872914
14.700373303373157,16.253612286261124,19.24757145407856
14.895517266254672,16.125054782101593,18.973002924770057
14.587769956291039,16.31286704458266,18.933471016712094
15.996790410705405,16.201335799438134,19.010892958674457
16.201212417102614,16.374492630667238,19.054412782352298
15.235461084244603,16.174120215468072,18.84134830077817
13.59960430263516,17.05229976610446,18.967719399557446
14.576154666166351,16.639195872925765,18.487163328695495
15.591394832212442,15.955635939850607,19.220706789196978
13.739982637474437,16.616134986877114,18.881512864206936
13.961003992476929,16.717715022392134,18.913394461872652
15.030252727197176,16.19938789111594,18.30337750458257
14.67155514575667,16.516936326818918,18.581882042852772
15.456623861043859,16.97728225348394,18.711479689668803
15.359128198276853,16.416046914628026,19.066142263361
15.271953101511153,16.242200642635545,18.833782164166298
14.89624888175065,15.841856925298844,19.070743514129973
14.947865350997173,16.787847874924367,18.898294085072155
13.73675807009196,16.245669708469837,18.892370795706615
14.781190961033799,16.117790936415545,19.19560439510854
16.010740380516985,16.237583539157146,18.689461361047506
13.393586044181774,16.561048111266107,19.307093972264138
16.104526473342457,16.27262095154627,19.598475096165828
15.163633326938724,16.329525693169014,18.470278085567678
16.010713430051766,16.596182235277055,18.540356365601628
15.374137547971923,16.158564393581177,18.63781431266473
14.21894426037559,16.564747141075493,19.332169203712745
15.495111431345746,15.855958542482403,18.931649595137223
14.551795145076303,16.78596874066319,18.991631538764782
13.988550356689842,16.428150691765,18.398379154274444
15.56434718786254,16.724793646053186,18.776068762895864
15.474140206613878,16.25399879823024,19.00878345313886
15.90527941422632,16.497368562943997,18.719853384181878
15.289563022591,16.080596474994987,18.731974530490834
15.24254342206968,16.697541083519667,19.17045029298446
15.98686155818147,16.536321253537054,19.1562548367766
15.767274681428756,16.39008628733475,19.134445201072445
15.134321938733546,16.076376907236845,19.08136850830218
12.431095056063857,16.199397982474522,19.1221586867516
15.408659318050855,16.44878028686494,18.487036995762903
14.969804696138251,16.683461407301937,19.007583508178655
14.278205212161753,15.742916639703274,19.053359366714712
16.146294108127428,16.469085914018187,18.59684180401583
15.605624733052082,15.82140768104797,18.99350111645945
15.26135108948385,16.179958203410404,19.11167510517333
15.960701716046614,15.842577211495792,18.979043195161747
14.659764058380913,16.412619931921714,19.21621124130922
15.892907459687526,16.3662050423037,19.05557011847367
13.252105433321299,16.364889303992985,19.335350374450066
14.709851645232128,16.694307518118837,19.231066641548697
15.055516786093985,15.901041498118538,19.054344579076815
14.672216174397677,16.03733246227997,19.506603449474568
16.395248206925924,16.478415728886162,18.64084461553653
14.733109118631027,16.764480698605386,19.114999408217592
15.640358643012902,16.494694092125215,18.817125447033796
14.687251692853042,16.966901927083082,19.196827285462764
15.153915879576067,16.17114138204582,18.57185973493967
15.315564292389285,16.24073386077066,19.14205463464713
14.45337056690406,16.133107670576322,19.006099962142255
15.729348914170332,16.027360414248577,19.089058806243756
14.406761852287769,16.697869481298245,18.68531172949564
15.385016140403668,16.367416728765292,18.883910026014384
14.9942435964947,16.061516465100258,18.751849664151262
14.788281318150682,16.093237333893732,18.8603730989155
16.149135557593564,16.22415698797616,18.857670266003684
15.201637387632463,16.68203212110478,19.430371797891954
15.366575047270082,16.713079010814088,18.794123102119013
14.928865748574152,15.940140514362248,17.840871145137925
15.288305550667918,16.54288495231994,18.89606031412918
15.83562908527657,16.74368320457743,19.11751188513458
14.70685690449759,16.1304651253561,19.051981397378288
16.13329491924907,16.36768567019174,18.195751009553245
15.274703794085013,16.509947375454384,18.858559671458632
15.913423380243886,16.49804337687581,18.895935603288127
16.521192263338623,16.62323203984962,18.89792417629548
15.242150374869718,15.632193278391778,19.128075361021374
15.326606116600852,16.252032245637057,18.716566516346624
15.221737193533414,16.344446268382836,19.55172830167948
15.078041160537786,15.908650621818854,19.13852931222421
15.168219932460365,16.85216477336358,18.93652264471731
16.19717552873812,16.09539883384742,19.29901193154868
14.38883511543966,16.693275745052567,18.948824582813987
13.492360967459165,16.56554764389644,19.138391356624027
14.027372727683586,16.361425906936272,19.113789585970412
13.109628219153786,16.42311068682202,18.980676109578233
15.373324898737957,16.12715147394587,18.59336435549942
16.079125965816075,16.49884336701207,18.828444519615243
15.016237785513134,16.275120354770014,18.860081403629454
15.483765755441528,16.414334786948103,18.855138959057488
15.52715097589366,16.94466316383418,18.46683212314034
14.022954366487875,16.56690909787671,18.7684963909282
15.647495954168594,15.966681093178407,18.799675481645767
13.87989759502446,16.34170148461321,18.868007692082138
14.939863664023568,16.688153494239042,19.044729864806904
14.435275109587481,16.46638937065317,18.644924685743185
13.683354336479624,16.08619927430024,18.8117435836888
15.795460924382756,16.28896091262503,18.66703683991918
15.302189138226828,16.190999806745126,19.580068954788853
14.846151078044148,16.52006602363957,18.91332069591977
14.932149009746675,16.424194819066727,18.949165686524527
15.115607665569552,16.143572786025587,18.498870378722813
15.363521843551299,16.71564954692624,19.47606705202268
15.507647676542543,15.698817830171132,19.046494662103516
16.39903140331323,16.553083800678323,19.32569171686703
14.618755000074813,15.786761756537212,19.020766741856164
14.582663129188958,16.97372808279551,18.793284006971106
15.78733576263274,16.54323269466102,19.197378425198902
13.91132955844508,16.379649368694732,19.154971126001957
15.856618909711655,16.3584567094733,18.9796652913233
14.694266832827338,16.01383885093985,19.14545172993088
15.887194332941082,16.71929147770856,18.94797977214359
14.721909069567833,16.559448965613278,19.180261648519224
15.590968124864837,16.21868650471786,18.530716456172645
15.981288288457193,16.24827144316919,19.149238009220923
14.491440599157775,16.66929732277176,19.305306794594802
15.361277274355125,16.417693086587974,19.41720117722536
15.557958315163443,16.645367448670587,19.30184306211332
15.804498703948509,16.60878350513501,18.813012982156135
15.228515319093548,16.022479889955957,18.732862099196172
15.573396733676738,16.512852436341532,18.987872160277064
15.276149622290378,16.201419486523495,19.580461876429915
15.344076086592773,16.077242127447793,18.559178473574804
14.192988538924238,16.1577351611796,18.778013383072317
16.82210873004802,17.26554393692703,18.978639258624973
14.949281023068986,15.998609302131538,19.229271906828625
14.326994776245654,16.552390510843164,18.995056618097088
14.44781018461354,16.20781280044043,19.124077448729246
14.371835053064535,16.666759989214775,19.203236822567955
15.519462227380354,16.73759090456372,19.454480797972327
14.824679056013169,16.003388482519984,19.00613066520265
14.687388938819051,16.25758284813156,18.349379465637597
16.956366212685698,16.204882922267682,18.642005848506983
14.861393318863323,16.55886438133781,19.561478840412974
15.201246600050158,16.591369138750427,18.445711014976894
14.005037718020027,16.489272178350216,18.947470065615544
15.01264038727645,16.256159364203857,18.94173678740287
14.236304453198152,16.36729274031491,19.066490238840196
14.837300438250345,16.189972632590585,19.01296954120871
13.725855510780782,16.199657519996286,18.979704043520368
15.744303439196399,16.110291086617092,18.580926368649354
15.834052021766698,16.081764115832254,19.019450563075956
16.02070496268637,16.218660343601808,18.685973906685653
16.357482171790092,16.519978687037412,19.278892358660904
15.423584519579643,16.56035705632114,19.038350758361354
16.04270843707673,16.469231919161718,18.74999195519401
15.210544104399558,16.278614930633978,19.029827022949508
15.921354539527352,16.62943586379101,18.767918984690915
13.83968954600225,16.60247512030578,18.580126169475744
13.851323465435174,16.655763244000497,19.529080693090183
14.143628434966457,17.00632357395131,18.310784896925536
15.225543994771428,16.66919445996839,18.102273194557597
13.269552333573754,16.272020796249254,19.118931758734586
15.08278441241809,16.282744784806667,19.11356477984086
14.42774890258891,16.504297095698398,19.307549150118682
15.651947685604938,16.164040413201523,18.495416225230876
14.246987407913135,16.514946415768385,18.460015929574006
14.855655699834434,16.72133626472058,18.962088324631658
15.781825503135464,16.36791630615424,18.8104741280786
16.323327961702926,16.171925668083727,18.95596459703907
14.546202339877105,16.629919235850625,18.723722426238787
15.501472772205794,16.63936094043825,18.65851026104278
15.486855999692517,16.357154500313182,18.6307123643415
15.703234710312467,16.153707059991284,18.98925949353282
15.223781135867467,16.29310320255868,18.612831220717645
15.21893186581281,16.308985602708642,18.939305692026718
15.352932315872321,16.479009650679544,18.912281606708387
14.682548181116204,16.198226043600055,18.671223952740412
14.491203870654605,16.234474566859447,19.033749478531973
15.38096899706351,16.564255009995893,18.93724806009055
15.979536292934261,16.341686085898136,18.865943528512126
14.243848765044497,16.808968565975253,18.986912725802025
14.478207962820452,15.80379248586475,18.972085847631003
15.597519722315917,15.9733503665358,18.57296760670246
